panel,arm,opponent,seed,seat,baseline_margin,candidate_margin,transition,delta_points,delta_margin,delta_self_cash,delta_opp_cash,first_action_change,first_field_change,first_shop_change,first_difference,metric_mismatches,full_trajectory_identical,own_action_changed_decisions,own_field_changed_decisions,own_market_changed_decisions,opponent_action_changed_decisions,observations_changed_decisions
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609253,1,522.0,693.0,W->W,0.0,171.0,-135.0,-306.0,300.0,,,"[{""step"": 300, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 41, ""TOMATO"": 73, ""STRAWBERRY"": 200, ""MELON"": 78, ""EGG"": 52, ""MILK"": 143, ""WOOL"": 93, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,10,0,10,6,418
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609254,0,1374.0,-475.0,W->L,-1.0,-1849.0,-1208.0,641.0,412.0,573.0,,"[{""step"": 412, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""WOOL"", 4]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 45, ""TOMATO"": 66, ""STRAWBERRY"": 182, ""MELON"": 91, ""EGG"": 51, ""MILK"": 147, ""WOOL"": 167, ""FERTILIZER"": 40}, ""shed"": {""WHEAT"": 16, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 4, ""FERTILIZER"": 2, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,32,1,31,30,306
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609254,1,1374.0,-475.0,W->L,-1.0,-1849.0,-1208.0,641.0,412.0,573.0,,"[{""step"": 412, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""WOOL"", 4]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 45, ""TOMATO"": 66, ""STRAWBERRY"": 182, ""MELON"": 91, ""EGG"": 51, ""MILK"": 147, ""WOOL"": 167, ""FERTILIZER"": 40}, ""shed"": {""WHEAT"": 16, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 4, ""WOOL"": 4, ""FERTILIZER"": 2, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,32,1,31,30,306
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609255,0,-380.0,-380.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609255,1,-380.0,-380.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609256,0,206.0,160.0,W->W,0.0,-46.0,-204.0,-158.0,653.0,,,"[{""step"": 653, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 9], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 47, ""TOMATO"": 126, ""STRAWBERRY"": 51, ""MELON"": 115, ""EGG"": 43, ""MILK"": 139, ""WOOL"": 1, ""FERTILIZER"": 24}, ""shed"": {""WHEAT"": 22, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 9, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,3,0,3,2,65
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609256,1,206.0,160.0,W->W,0.0,-46.0,-204.0,-158.0,653.0,,,"[{""step"": 653, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 9], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 47, ""TOMATO"": 126, ""STRAWBERRY"": 51, ""MELON"": 115, ""EGG"": 43, ""MILK"": 139, ""WOOL"": 1, ""FERTILIZER"": 24}, ""shed"": {""WHEAT"": 22, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 9, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,3,0,3,2,65
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609257,0,319.0,326.0,W->W,0.0,7.0,-4.0,-11.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 36, ""TOMATO"": 61, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 50, ""MILK"": 207, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,3,0,3,0,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609257,1,319.0,326.0,W->W,0.0,7.0,-4.0,-11.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 36, ""TOMATO"": 61, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 50, ""MILK"": 207, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,3,0,3,0,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609258,0,18.0,397.0,W->W,0.0,379.0,9.0,-370.0,615.0,653.0,,"[{""step"": 615, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 7]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 37, ""TOMATO"": 95, ""STRAWBERRY"": 55, ""MELON"": 111, ""EGG"": 55, ""MILK"": 254, ""WOOL"": 55, ""FERTILIZER"": 14}, ""shed"": {""WHEAT"": 21, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 7, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 0, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,7,2,5,9,103
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609258,1,18.0,397.0,W->W,0.0,379.0,9.0,-370.0,615.0,653.0,,"[{""step"": 615, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 7]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 37, ""TOMATO"": 95, ""STRAWBERRY"": 55, ""MELON"": 111, ""EGG"": 55, ""MILK"": 254, ""WOOL"": 55, ""FERTILIZER"": 14}, ""shed"": {""WHEAT"": 21, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 7, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 0, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,7,2,5,9,103
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609259,0,1097.0,1098.0,W->W,0.0,1.0,1.0,0.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 39, ""TOMATO"": 61, ""STRAWBERRY"": 145, ""MELON"": 268, ""EGG"": 50, ""MILK"": 183, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 2, ""COW"": 0, ""SHEEP"": 0}}]",,False,10,0,10,3,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609259,1,1097.0,1098.0,W->W,0.0,1.0,1.0,0.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 39, ""TOMATO"": 61, ""STRAWBERRY"": 145, ""MELON"": 268, ""EGG"": 50, ""MILK"": 183, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 2, ""COW"": 0, ""SHEEP"": 0}}]",,False,10,0,10,3,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609260,0,55.0,500.0,W->W,0.0,445.0,513.0,68.0,291.0,554.0,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 39, ""TOMATO"": 62, ""STRAWBERRY"": 150, ""MELON"": 78, ""EGG"": 54, ""MILK"": 66, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,35,7,29,46,427
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609260,1,55.0,500.0,W->W,0.0,445.0,513.0,68.0,291.0,554.0,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 39, ""TOMATO"": 62, ""STRAWBERRY"": 150, ""MELON"": 78, ""EGG"": 54, ""MILK"": 66, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,35,7,29,46,427
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609261,0,-168.0,-168.0,L->L,0.0,0.0,0.0,0.0,291.0,,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 36, ""TOMATO"": 62, ""STRAWBERRY"": 199, ""MELON"": 78, ""EGG"": 51, ""MILK"": 208, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,2,0,2,0,1
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609261,1,-168.0,-168.0,L->L,0.0,0.0,0.0,0.0,291.0,,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 36, ""TOMATO"": 62, ""STRAWBERRY"": 199, ""MELON"": 78, ""EGG"": 51, ""MILK"": 208, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,2,0,2,0,1
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609262,0,128.0,454.0,W->W,0.0,326.0,35.0,-291.0,387.0,438.0,,"[{""step"": 387, ""baseline_market"": [[""SELL"", ""EGG"", 2]], ""candidate_market"": [[""SELL"", ""WOOL"", 11], [""SELL"", ""EGG"", 2]], ""identical_observation"": true, ""prices"": {""WHEAT"": 43, ""CARROT"": 42, ""TOMATO"": 70, ""STRAWBERRY"": 225, ""MELON"": 89, ""EGG"": 53, ""MILK"": 49, ""WOOL"": 11, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 9, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 2, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,80,47,33,94,331
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609262,1,128.0,454.0,W->W,0.0,326.0,35.0,-291.0,387.0,438.0,,"[{""step"": 387, ""baseline_market"": [[""SELL"", ""EGG"", 2]], ""candidate_market"": [[""SELL"", ""WOOL"", 11], [""SELL"", ""EGG"", 2]], ""identical_observation"": true, ""prices"": {""WHEAT"": 43, ""CARROT"": 42, ""TOMATO"": 70, ""STRAWBERRY"": 225, ""MELON"": 89, ""EGG"": 53, ""MILK"": 49, ""WOOL"": 11, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 9, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 2, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,80,47,33,94,331
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609263,0,231.0,1156.0,W->W,0.0,925.0,135.0,-790.0,387.0,438.0,,"[{""step"": 387, ""baseline_market"": [[""SELL"", ""EGG"", 2]], ""candidate_market"": [[""SELL"", ""WOOL"", 5], [""SELL"", ""EGG"", 2]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 37, ""TOMATO"": 62, ""STRAWBERRY"": 222, ""MELON"": 89, ""EGG"": 55, ""MILK"": 124, ""WOOL"": 11, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 8, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 5, ""FERTILIZER"": 2, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,41,11,32,28,331
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609263,1,231.0,1156.0,W->W,0.0,925.0,135.0,-790.0,387.0,438.0,,"[{""step"": 387, ""baseline_market"": [[""SELL"", ""EGG"", 2]], ""candidate_market"": [[""SELL"", ""WOOL"", 5], [""SELL"", ""EGG"", 2]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 37, ""TOMATO"": 62, ""STRAWBERRY"": 222, ""MELON"": 89, ""EGG"": 55, ""MILK"": 124, ""WOOL"": 11, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 8, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 5, ""FERTILIZER"": 2, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,41,11,32,28,331
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609264,0,10.0,-1128.0,W->L,-1.0,-1138.0,-870.0,268.0,291.0,611.0,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 39, ""CARROT"": 40, ""TOMATO"": 68, ""STRAWBERRY"": 199, ""MELON"": 78, ""EGG"": 51, ""MILK"": 108, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,20,3,18,21,427
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609264,1,10.0,-1128.0,W->L,-1.0,-1138.0,-870.0,268.0,291.0,611.0,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 39, ""CARROT"": 40, ""TOMATO"": 68, ""STRAWBERRY"": 199, ""MELON"": 78, ""EGG"": 51, ""MILK"": 108, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,20,3,18,21,427
track_b/conditional_wool_kagsim,cw1_conditional_wool,B1,532609241,0,0.0,0.0,T->T,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,B1,532609241,1,0.0,0.0,T->T,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,B1,532609242,0,0.0,0.0,T->T,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,B1,532609242,1,0.0,0.0,T->T,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,B1,532609243,0,0.0,0.0,T->T,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,B1,532609243,1,0.0,0.0,T->T,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,B1,532609244,0,0.0,0.0,T->T,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,B1,532609244,1,0.0,0.0,T->T,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,metav4,532609241,0,123.0,123.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,metav4,532609241,1,123.0,123.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,metav4,532609242,0,178.0,178.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,metav4,532609242,1,178.0,178.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,metav4,532609243,0,-374.0,-374.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,metav4,532609243,1,-374.0,-374.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,metav4,532609244,0,829.0,829.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,metav4,532609244,1,829.0,829.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,order_book,532609241,0,166.0,166.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,order_book,532609241,1,166.0,166.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,order_book,532609242,0,8.0,8.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,order_book,532609242,1,8.0,8.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,order_book,532609243,0,8.0,8.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,order_book,532609243,1,8.0,8.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,order_book,532609244,0,337.0,337.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,order_book,532609244,1,337.0,337.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,v57,532609241,0,-49.0,-49.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,v57,532609241,1,-49.0,-49.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,v57,532609242,0,30.0,30.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,v57,532609242,1,30.0,30.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,v57,532609243,0,-568.0,-568.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,v57,532609243,1,-568.0,-568.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,v57,532609244,0,186.0,186.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,cw1_conditional_wool,v57,532609244,1,186.0,186.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
track_b/conditional_wool_kagsim,wool_gate_open_control,B1,532609241,0,0.0,1557.0,T->W,0.5,1557.0,-693.0,-2250.0,409.0,555.0,,"[{""step"": 409, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 7], [""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 128, ""MELON"": 91, ""EGG"": 58, ""MILK"": 13, ""WOOL"": 192, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 38, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 3, ""WOOL"": 7, ""FERTILIZER"": 14, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,75,9,69,46,309
track_b/conditional_wool_kagsim,wool_gate_open_control,B1,532609241,1,0.0,1557.0,T->W,0.5,1557.0,-693.0,-2250.0,409.0,555.0,,"[{""step"": 409, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""candidate_market"": [[""SELL"", ""WOOL"", 7], [""SELL"", ""FERTILIZER"", 8], [""SELL"", ""FERTILIZER"", 5], [""HIRE""], [""HIRE""]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 128, ""MELON"": 91, ""EGG"": 58, ""MILK"": 13, ""WOOL"": 192, ""FERTILIZER"": 44}, ""shed"": {""WHEAT"": 38, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 3, ""WOOL"": 7, ""FERTILIZER"": 14, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,75,9,69,46,309
